Epoch,Train Loss,Train Consistency Loss,Validation Loss
1,0.32458230631966745,0.08433008977948729,0.45432419578234357
2,0.26737522627076793,0.0721386007464199,0.43667757842275834
3,0.24873183936842025,0.0698799130075903,0.44358686606089276
4,0.24903276610758998,0.0669974956049848,0.4185289558437135
5,0.23908238814723107,0.05707319781406602,0.42468200789557564
6,0.2323505139158618,0.06642578831359522,0.44217924111419254
7,0.2413250672240411,0.05740400225813709,0.4472060518132316
8,0.23393334083018763,0.06254611942750304,0.4451409826676051
9,0.235777453068764,0.04997806201007829,0.3982850859562556
10,0.2234848835775929,0.04930853804768021,0.3671741965744231
11,0.2206049995076272,0.047637511489551455,0.3626570337348514
12,0.21530032129056992,0.042199049395189356,0.3364776174227397
13,0.21266520061800556,0.043215744364172665,0.36286214407947326
14,0.21238000806300872,0.04488115351813943,0.37926660146978164
15,0.2119971776200879,0.04066256889656408,0.380462184548378
16,0.20948491634861116,0.039319341362857106,0.34604417863819337
17,0.20844116787756642,0.03856710233350298,0.33079301234748626
18,0.20385729132160063,0.03380234909257782,0.34218491862217587
19,0.2022567880730475,0.035817149637350394,0.3374824764000045
20,0.20142305243399836,0.03507231124468259,0.334653581182162
21,0.20163895439717078,0.04094653523791192,0.38151051435205674
22,0.215663745037971,0.03746862856865819,0.36960110399458146
23,0.20728996790224505,0.03611597012895257,0.3611127767297957
24,0.2041579960815368,0.03234183955103604,0.32938116623295677
25,0.19729406564466415,0.030198007349425286,0.34008915225664776
26,0.19567190341411098,0.028840042483895573,0.36665645572874284
27,0.19910567835454018,0.032082047230049746,0.3062246118982633
28,0.1960570917975518,0.02804948111523443,0.3394313123491075
29,0.1938995494957893,0.027144004326702942,0.3165305902560552
30,0.19127510584169818,0.027177722387905442,0.3180707510974672
31,0.19023844484359986,0.02841145921943348,0.3342526646123992
32,0.19118709612277246,0.02743207338029769,0.3555867589182324
33,0.19358299124625422,0.02744096404970137,0.3224927791290813
34,0.18956054872082126,0.023604346119534613,0.30431615230109954
35,0.18864290483536258,0.025623073634594234,0.3128724793593089
36,0.18773051663752524,0.024327296972163577,0.32174984365701675
37,0.18750724004160974,0.027085584268641116,0.3483016788959503
38,0.19246440491368694,0.024324783193531322,0.30207087927394444
39,0.18604374287589903,0.0240784794119979,0.29805466698275673
40,0.18475422926487461,0.023250794621990686,0.3163064428501659
41,0.18646945453459216,0.02206334769169786,0.3272521479262246
42,0.18479428387457325,0.022914942729272948,0.31830671843555236
43,0.18456282077297087,0.02195959226158795,0.31125671250952613
44,0.18369445368166892,0.020753026981629542,0.32539176526996827
45,0.1821745079371237,0.022379573517993315,0.30083782225847244
46,0.18316746498307873,0.021546772139063523,0.34166837814781403
47,0.18252956867218018,0.02262838301596357,0.3016298810640971
48,0.1818395906879056,0.021050357343211992,0.30606875982549453
49,0.18088261081326393,0.020398368739258887,0.30209077729119194
50,0.18109988147212613,0.020240542937570542,0.30338773876428604
51,0.18077516219308298,0.023883156228198935,0.3197254654433992
52,0.18258032568039434,0.02278050297954634,0.31614641265736687
53,0.18046480253819497,0.01934723593572627,0.2993483054969046
54,0.1779935060970245,0.019786415503485436,0.2916470157603423
55,0.17939867809895546,0.019666850247156264,0.29504187901814777
56,0.17728431176754736,0.018144182596744884,0.29316562083032394
57,0.1795036434165893,0.01936691681117709,0.2920410641365581
58,0.17660425180389036,0.0182472859828997,0.28688035243087345
59,0.17650982343381452,0.020098606430327716,0.3241088050935004
60,0.17575605117505597,0.017257724318708947,0.3002392202615738
61,0.17367780496997218,0.016976025351670695,0.29727616243892246
62,0.17374899002813524,0.019624481491966925,0.2972116313046879
63,0.17378508265941373,0.018071978471116787,0.2972323637869623
64,0.17341389165770624,0.01753129009435426,0.30286113917827606
65,0.17177455915558723,0.01687643387869223,0.2933078159888585
66,0.1718089794920337,0.017672170050887028,0.3090268323818843
67,0.17207226714780255,0.01647764653551267,0.2926642522215843
68,0.17017911797569643,0.01613833173525645,0.31376930409007603
69,0.17066574365861953,0.017317664517617938,0.3030316647556093
70,0.17043532902194608,0.015928537209532155,0.2910750069551998
71,0.16883218961377297,0.01598934411529952,0.2860904542936219
72,0.16861162522146778,0.015940144692839525,0.31192390869061154
73,0.1688027048303235,0.01611020701673271,0.29600417696767384
74,0.1681256353855133,0.016282847658522538,0.30756950626770657
75,0.1691683901894477,0.016036971513904742,0.2910006319483121
76,0.16725517434458578,0.015232960318229091,0.28496110522084767
77,0.16655852871556437,0.015468836748110714,0.3068845694263776
78,0.16962829943626156,0.017974580735412995,0.28746972067488563
79,0.16741187284069678,0.016894110033650007,0.33324873861339355
80,0.16741998878217512,0.01598181258609046,0.29806141638093525
81,0.16798168786110418,0.016106453307195387,0.2719768351978726
82,0.16577916299143144,0.01713310182094574,0.27905885958009297
83,0.16548260238862808,0.016232105389014997,0.3008454177114699
84,0.16430307347928325,0.014785198703297038,0.28108542660872143
85,0.16298969138053157,0.014915935299011753,0.2898826036188338
86,0.16303121303358387,0.014840781633088837,0.27785832269324195
87,0.16151293189294877,0.013537670165967585,0.28178193668524426
88,0.16197820450029066,0.013502997818833856,0.3064936540193028
89,0.16147117359984306,0.01394149116865957,0.30325618303484386
90,0.1601361810199676,0.0142268777977842,0.27131388667556977
91,0.15999911052565421,0.01321341978983759,0.2796758893463347
92,0.15936319299282567,0.01338118899947227,0.2932026758790016
93,0.15939473221378941,0.013324797938841938,0.2977481260895729
94,0.15857035392715085,0.013935486640113948,0.2721580813328425
95,0.15821113221106992,0.013069300557862021,0.27881105492512387
96,0.15758440379173524,0.0129621470930861,0.27409012988209724
97,0.1571901591554765,0.012803357726991621,0.28095440732108223
98,0.15801584114951472,0.012655887252359247,0.2793724561731021
99,0.15665660846617915,0.012615081423254156,0.28435756514469784
100,0.15586929052106796,0.012809857420289695,0.3039107993245125
101,0.15567082993445858,0.01316039893887381,0.29616157296631074
102,0.15532203624325414,0.012225389689095874,0.2718146737251017
103,0.15519752122702138,0.01210032691901077,0.28126775556140476
104,0.15371834650155036,0.012468698948844155,0.29285399201843476
105,0.15312403618328033,0.012087759971896659,0.27466468430227703
106,0.15313426996431043,0.013203632197718121,0.27637219429016113
107,0.15261573128161893,0.01149250406062981,0.2966580382651753
108,0.15271209737946911,0.011139024327050395,0.28110335684484905
109,0.1519349468331183,0.011535009939167926,0.2773225779334704
110,0.15144540028225992,0.011067895892896314,0.275795788400703
111,0.1503054985115605,0.010616570836238896,0.2814106014039781
112,0.15052350903711012,0.013116672697629946,0.30220162040657467
113,0.15035076564358127,0.01088855197347367,0.26969405429230797
114,0.14915728333496278,0.010798882352494037,0.27271059817738
115,0.1480858443244811,0.010599488997136924,0.28387879331906635
116,0.14779697002903108,0.011016297327882764,0.29212791555457646
117,0.14827248184911668,0.01155146850801226,0.2772537912759516
118,0.14781072250296992,0.012623650411060497,0.29656003912289935
119,0.14735172400551458,0.010689618476013194,0.2867884784936905
120,0.14803177959495975,0.010095031890295335,0.2855481248762872
121,0.1463813845188387,0.010892776723728697,0.2781866706079907
122,0.14558864557935344,0.009799881212746919,0.27958928793668747
123,0.1451269212269014,0.010038672008120747,0.2757706335849232
124,0.1445672116452648,0.009624684722955102,0.2614172134134505
125,0.14385816627933132,0.009666506138477308,0.2765097605685393
126,0.1437916362477887,0.009926044945118588,0.2721293742458026
127,0.14305602249599272,0.009484553528921818,0.2724160800377528
128,0.14330080339024143,0.00933119751957815,0.2791616842150688
129,0.14283131125473206,0.009576292513911403,0.2705371131499608
130,0.1413824168905135,0.009548443362617226,0.2651928768803676
131,0.14142047397552,0.009552368588411986,0.26762129780319
132,0.14078401875111365,0.009179728237717455,0.2734536996318234
133,0.14087958359910596,0.009038488071328446,0.27351358118984437
134,0.1395949613663458,0.009174650792143683,0.29367346896065605
135,0.13937424027150677,0.008732777957651598,0.2702044511420859
136,0.13898943181960813,0.009219627132389083,0.27851200103759766
137,0.13906096753574188,0.008609295732327807,0.2631953913304541
138,0.13803721637495103,0.008891911412686554,0.2891463239987691
139,0.13873457110697224,0.008633609895886326,0.288803842332628
140,0.1379560891659029,0.009125390590460443,0.27447950343290967
141,0.13760579685049673,0.009095371110058988,0.26631494984030724
142,0.1377329745119618,0.00826571277106431,0.2580935081673993
143,0.13567200187713868,0.008481608543878616,0.28123147206174004
144,0.13572843329560372,0.008380373634064376,0.2703973352909088
145,0.13529769187012025,0.008824121971517357,0.2862158521182007
146,0.13508784794999706,0.008179341213527456,0.29284924020369846
147,0.13454327655415382,0.008051729521283241,0.2717871984673871
148,0.1340162945851203,0.007884199296666393,0.2689758307403988
149,0.13361534173450162,0.0079079110786986,0.277573849591944
150,0.133295236383715,0.007709006820596866,0.2658465893732177
151,0.13311255675169728,0.012637256234606256,0.287052483504845
152,0.13954379452813057,0.008270250529106429,0.2809107419517305
153,0.13305117603271238,0.007882247685885696,0.2707241550087929
154,0.13202991711516535,0.007746159154643763,0.28598938633998233
155,0.13138277905602608,0.007585836928893826,0.27404869678947663
156,0.13179071579248675,0.007875671106348955,0.281463789443175
157,0.13057461409799515,0.007996031562728224,0.27296508393353885
158,0.13086064289654456,0.007251565782492285,0.26679788374652463
159,0.1305493954689272,0.008812528096639844,0.281159735388226
160,0.13092542021505293,0.007313359407152035,0.28299058063162696
161,0.12946227788925171,0.007479571699123107,0.28420233726501465
162,0.12936267078884187,0.0073988099631144486,0.26847337351904976
163,0.12873246006427272,0.007239201752496744,0.2795805823471811
164,0.1283691344241942,0.00819680961404941,0.31452854639954037
165,0.12933163311212292,0.007141222433645779,0.26625872568951714
166,0.1281122070647055,0.007922376467804634,0.3051883743868934
167,0.12832183573515185,0.007584726444876461,0.2708016567760044
168,0.127132959856141,0.007079458566132321,0.28320426907804275
169,0.1266889243356643,0.006678143915817586,0.2690635315246052
170,0.12675212568813754,0.0069732449726382295,0.26917914756470257
171,0.1273884924188737,0.006816386596174605,0.26916106417775154
172,0.12659260010527026,0.006780442587141671,0.2735655415389273
173,0.12533916470504577,0.007492850760498376,0.2685996869371997
174,0.12568922922495873,0.006425599776097198,0.26622443542712265
175,0.12512759374034021,0.006812603987836794,0.29266298313935596
176,0.12435934086961131,0.007299409984652676,0.28271373526917565
177,0.12442193973448969,0.006748498142905422,0.27841786046822864
178,0.12417379838805045,0.007023947733913118,0.263525263302856
179,0.12353947302026133,0.008061151833398573,0.31387443012661403
180,0.12447939952535014,0.006386016099366234,0.28740282936228645
181,0.12302818577135763,0.006310968069053853,0.28045851323339677
182,0.12240848161520497,0.006499865151413564,0.2722592283454206
183,0.12256774503377176,0.006467727582846115,0.26308502981232273
184,0.12273843009625712,0.006436256650112458,0.2900892628563775
185,0.1224309955873797,0.0072756294932550016,0.2666002433333132
186,0.12264050307773774,0.006398665895963561,0.29008761627806556
187,0.12120867751298413,0.0060143130483912,0.27423548325896263
188,0.12109833960571596,0.0062928903403122035,0.28015021483103436
189,0.12101763371498354,0.006073389396961055,0.2901839158601231
190,0.12024336784116683,0.006330511650876768,0.26672667678859496
191,0.12054632387814983,0.005950707987423485,0.2683756988909509
192,0.11993816595885061,0.005870365791384186,0.27102120303445393
193,0.12000342540202602,0.006063850148261261,0.286253175801701
194,0.11979102444264196,0.006114666457913483,0.26907720789313316
195,0.11956481606729569,0.006373015027354235,0.2720830937226613
196,0.1184999831741856,0.005890509384725966,0.2740056249830458
197,0.11896299921697186,0.005918934628534228,0.27494705302847755
198,0.11895747098230547,0.006284402655576592,0.2726539394093884
199,0.11897492375104658,0.006119085173470093,0.2746085036132071
200,0.11795233137184574,0.005843419480874245,0.28927883836958146
201,0.11772626561503256,0.006057747073276941,0.2616083071463638
202,0.11771835401173561,0.005942800551402702,0.2972324846519364
203,0.11785349793011142,0.005843091220942451,0.2778213794032733
204,0.11695344303884814,0.005732109825780142,0.2742135359181298
205,0.11714088974460479,0.005666970094638084,0.286967396736145
206,0.11638876305472466,0.00568235732281386,0.2740060289700826
207,0.11636796088949326,0.005878222831733414,0.2751315240230825
208,0.11583959354508308,0.005641975756317599,0.2871113850010766
209,0.11583171015785586,0.008128685689072556,0.2939215699831645
210,0.11727327113190004,0.0055103124807408055,0.2749405569500393
211,0.11561882543948389,0.005696748591848274,0.29457071754667496
212,0.11499527438033012,0.00555749239969943,0.2763833130399386
213,0.11507906005267174,0.005347187853237586,0.27318112800518674
214,0.11455377042293549,0.006174577386187974,0.2866658659444915
215,0.11389346747629105,0.005247672029367801,0.2697059011293782
216,0.11398404976052623,0.005363442636192289,0.27564075506395763
217,0.11382076100957009,0.005622212031383568,0.2795403367943234
218,0.11284720018025368,0.005280146163318362,0.2656424931353993
219,0.1138589336506782,0.005303782421344919,0.27206678109036553
220,0.11343934430230049,0.0049857057339108704,0.27785887238052154
221,0.1126056129893949,0.005171033519028283,0.2789974800414509
222,0.11416228206888322,0.006864505357790126,0.3027900184194247
223,0.11517832726240158,0.005751867980154148,0.2750541559524006
224,0.11208491887777082,0.005294641170567318,0.2871697669227918
225,0.11138639190504628,0.006165396853058196,0.2796889626317554
226,0.1131293656364564,0.0057157885679391335,0.26705047653781044
227,0.11221015193770009,0.005204845501332363,0.278420601454046
228,0.11104788741757793,0.005312190095741135,0.26489434929357636
229,0.11095753759145736,0.005012347574915681,0.2741430492864715
230,0.11068225426058616,0.00508892541028448,0.27646087151434684
231,0.11124574133465367,0.006364473388460812,0.3515024135510127
232,0.11676434893761911,0.0063572474442589195,0.28133559558126664
233,0.11111420700626988,0.005188581054168406,0.2668714018331634
234,0.1107974773453128,0.00506194404312479,0.2650674126214451
235,0.10962907037427348,0.005395081481521032,0.2832237316502465
236,0.10976570738900092,0.0050634631657722725,0.2803359602888425
237,0.10959753269149411,0.004830906994696429,0.26566489765213597
238,0.10924635558359085,0.004786186219095739,0.2676844576166736
239,0.10894599701127698,0.004858964925576279,0.26715658646490836
240,0.10895279626692495,0.0048986489870655,0.26484446734603906
241,0.10850729101127193,0.0046646682747097604,0.26862947704891366
242,0.10812651707280067,0.004888708916937571,0.26853383104834294
243,0.10827349208055004,0.004715621454029608,0.2775033629602856
244,0.10813591667721348,0.004766058904786052,0.2655093344963259
245,0.1080927147019294,0.005099473284807668,0.2687194070054425
246,0.1080146499699162,0.005080811425682102,0.29002318614059025
247,0.1084773326112378,0.004809952824056816,0.2779276145415174
248,0.10779435490408251,0.004693450493070839,0.27539869646231335
249,0.10689856381185593,0.004809669900073934,0.2705773065487544
250,0.1075085535645485,0.004613019977765742,0.2676579263061285
251,0.10718489635375238,0.004791236506886224,0.26677836953765816
252,0.10671243331124705,0.004485894269101433,0.27228479501273894
253,0.10650383474365357,0.004572445078433227,0.2729639642768436
254,0.10643820892418585,0.004780141737506683,0.2684743766569429
255,0.1060499457101668,0.004487862900844706,0.26912993896338677
256,0.10641989991549522,0.004788414210275705,0.2737350958502955
257,0.10628214262185558,0.004482098316440164,0.2666281718346808
258,0.10616300086821279,0.004503646250397189,0.27738046397765476
259,0.10523247593833554,0.004776357481978945,0.2769967702527841
260,0.10603414596088472,0.005226234933222408,0.27390997525718475
261,0.1051772823256831,0.004955185942157213,0.2798682459526592
262,0.10479972953757932,0.004663281160087061,0.27372388376129997
263,0.10496884853609147,0.004731313992680898,0.2679219057576524
264,0.10527492574145716,0.004510863569440015,0.28745636012819076
265,0.10485455624518857,0.004488587210913981,0.28540389322572285
266,0.10425664965183504,0.004471841685251513,0.28968635698159534
267,0.10417592684107442,0.004633277268913477,0.27535927875174415
268,0.10395421909709131,0.004241626690586668,0.27709445854028064
269,0.104482839617037,0.004401246511460797,0.27989395211140317
270,0.104318442027415,0.004451495866332926,0.2787374361521668
271,0.10401840911757561,0.004433137771270391,0.2714685129208697
272,0.10371859727367277,0.004159967203054633,0.26300207691060173
273,0.10367251144301506,0.004208139852801366,0.27099313276509446
274,0.10253186086493153,0.004141915266388165,0.26842163172033096
275,0.1029461563114197,0.004273523479255277,0.26524165003663963
276,0.10321619198206933,0.0042291048274778606,0.27439110312196946
277,0.10255486801747353,0.006521053150046005,0.2819478280014462
278,0.10505915678316546,0.004823810452206144,0.26844368129968643
279,0.10314648122556748,0.004372299919877924,0.26897021010518074
280,0.10230757358574098,0.004195838610627758,0.2680020241273774
281,0.10300003496869918,0.004537214844751714,0.2719467683798737
282,0.1022609558316969,0.004168665978306932,0.274020969039864
283,0.10210543645005073,0.004516616053601254,0.33361297183566624
284,0.10216007410518585,0.004126939102451303,0.2812144582470258
285,0.10177787460627094,0.004185838534482824,0.27144144910077256
286,0.10254044561616836,0.004687545518738343,0.29666461133294636
287,0.10178189013273485,0.0043160338371769705,0.2791355285379622
288,0.10134966205204687,0.003924317439017233,0.292390918566121
289,0.10066472868765554,0.004015029842423192,0.285398881468508
290,0.1010656770198576,0.0041286935925539305,0.27917123172018266
291,0.10125640231755471,0.004022653492640203,0.27409258981545764
292,0.10076783443650891,0.004110258281119724,0.2707717671162552
293,0.10113325215155078,0.004160662287665503,0.2869180151157909
294,0.10094180275355616,0.004138720617977096,0.27160674499140847
295,0.10069890834631458,0.0041070220446380885,0.27119747342334855
296,0.1004471777427581,0.004066332663868123,0.27493945840332246
297,0.09976072792083987,0.003963417397923211,0.27568503965934116
298,0.09996946079115714,0.003876071108797037,0.2674750288327535
299,0.10004901525474363,0.004479857898358979,0.2784735742542479
300,0.1004774096992708,0.004308813967422318,0.2801392864849832
